seedling_id,treatment_1,treatment_2,measurement,leaf_area,amax_corrected,gsw_corrected,obs,time,elapsed,date,hhmmss,averaging,TIME,E,Emm,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Asty,Esty,Adyn,Crd,Csd,dCsd/dt,αVc,Edyn,Hr,Hs,dHs/dt,αVh,Leak,LeakPct,CorrFact,CorrFactPct,Fan,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,UseDynamic,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,ΔCO2,CO2_s_d,CO2_r_d,ΔH2O,CO2_b,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_des,AccH2O_hum,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,CO2_f,CO2_f_s,Pump_f,Pump_f_s,Pump_p,Pump_p_s,Tboard,V_system,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
11,high,heat,06pre,3.851517637,6.751357883,0.13079225,11,1750697707,2843.9,20250623 09:55:07,9:55:07,15,1750697699,0.00237675,2.376749599,10.51745081,396.4000667,304.397604,30.9051795,40.24609608,0.203751761,3,0.196364291,0.123369101,161.9173609,23.84755338,22.82890667,2.790653785,54.59385434,1.588270355,2.909247523,1.20238343,-104.8146573,111.3579316,7.708126167,176.1687613,10.51745081,2.376749599,10.40322047,410.7065944,402.7953152,-0.000246617,66.96161397,2.421069642,13.90623489,15.68632909,0.001765675,79.15438302,232,29,1,0,54268.44153,1000.012167,841.209919,0.841199684,0.161915391,6,0.5,1: Needles,2,FALSE,1750697699,396.4000667,404.9945667,15.64351667,13.88888,394.1440667,15.49812667,800.0182333,101.4288667,0.10011746,23.51742333,22.82890667,999.9,0,0,10001.117,0,0.00152894,-8.487352333,402.8086,410.6987333,1.754634333,404.9945667,13.88888,1.586704333,1.408733,13.83024,12.01193667,1000.012167,0.960011233,0.039988953,0,0.895833333,0,8788.827,7947.048333,36.7539,40.1247,38.24976667,39.1956,36.86636667,960.023,39.99,0,1750697724,0,1750697725,9:55:25,1750697725,1750697116,10,-0.103,0.017,2.256,0.145,405,16,0.12,0.15,-8.470192195,-0.276523693,0.033521803,0,1.768608537,-0.14181784,0.032492165,0,0,2,0/2,3.4478,2.78072,0.0964401,0.0984004,0.0884812,0.0809034,27341.9,31044.6,29384.3,35011.4,30968.3,39959.4,36166.9,46361.6,2.16432,2.30378,0.0867844,0,21.4191,999.9,66.3,23.2,18.657,62.0482,25.9615,2,-0.452302,0,20.2945,5.21145,11.9683,4.99165,3.27198,2713.7,9999,9999,999.9,4.97262,1.86249,1.86417,1.86264,1.86264,1.86325,1.85974,1.86257,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.256,0.1468,2.642682368,-0.001033731,9.12024E-07,-2.25E-10,-0.004758438,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,4,9.9,1.26099,2.36694,2.34863,2.76367,2.39868,2.26318,28.6479,14.0445,18,527.765,670.337,22.6568,21.5622,29.9992,21.407,21.3396,25.2761,28.5091,58.9971,-999.9,405,13.9695,100.881,101.215
12,high,heat,06pre,4.093659942,0.161229888,0.067866271,12,1750697832,2968.9,20250623 09:57:12,9:57:12,15,1750697824,0.001142217,1.142216967,0.2363116,404.4318387,393.1287178,39.91168838,41.05921747,0.099470311,3,0.097673732,0.061204795,161.9116676,24.00757995,22.42409677,2.722920193,54.15051458,1.560733626,2.88221384,1.162186568,-50.37176823,151.8001923,10.47777617,273.8178678,0.2363116,1.142216967,0.116755777,410.9373504,410.8360667,0.003607507,66.9623127,1.245816058,14.56602659,15.46982788,0.003962181,79.16527874,168,21,1,0,54225.7663,999.9743871,841.1783584,0.841199904,0.161915815,6,0.5,1: Needles,2,FALSE,1750697824,404.4318387,404.9555484,15.37317097,14.52965484,402.1968387,15.27817097,799.9781613,101.4228387,0.100368774,23.36266452,22.42409677,999.9,0,0,9988.100323,0,0.00152894,-0.502400065,410.7860968,410.9261935,0.886726581,404.9555484,14.52965484,1.563574194,1.473640323,13.60438065,12.6973129,999.9743871,0.960003839,0.039996442,0,1.422903226,0,5104.693871,7946.72129,37.784,40.98167742,39.23367742,40.63480645,37.81416129,959.9793548,39.99580645,0,1750697849,0,1750697855,9:57:34,1750697848,1750697855,11,-0.021,-0.022,2.235,0.095,405,15,0.36,0.12,-0.489198317,-0.134366007,0.034273856,0,0.902315976,-0.199336704,0.028362442,0,0,2,0/2,3.44814,2.78131,0.0980025,0.0984467,0.0876424,0.0838118,27308.9,31056.8,29398.8,35025.8,31013.7,39850,36186.6,46382.3,2.28515,2.30923,0.0873059,0,21.0251,999.9,66,23.3,18.6843,61.6082,26.0938,2,-0.473003,0,20.2938,5.2086,11.9682,4.99055,3.27125,2717.6,9999,9999,999.9,4.97259,1.86249,1.86417,1.86263,1.86264,1.86325,1.85974,1.86249,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.235,0.095,2.5392226,-0.001033731,9.12024E-07,-2.25E-10,-0.004758438,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,1.8,11.9,1.26099,2.37549,2.34863,2.76367,2.39868,2.23633,28.6479,14.027,18,602.175,672.273,22.5146,21.3048,29.9995,21.2005,21.1522,25.2974,25.7438,58.2512,-999.9,405,14.7319,100.934,101.259
13,high,heat,06pre,4.905723106,0.192214169,0.062295352,13,1750697884,3020.4,20250623 09:58:03,9:58:03,15,1750697876,0.000877058,0.877057974,0.235089708,404.536871,392.1154847,39.80738648,41.06839998,0.076191033,3,0.075132143,0.0470515,161.9109263,24.20787295,22.56397097,2.74615972,54.60043867,1.586355252,2.905389207,1.159804468,-38.67825665,150.6476929,10.41260353,284.2929661,0.235089708,0.877057974,0.288620302,411.1488884,410.9467515,-0.005128227,66.95463992,0.902036892,14.98579016,15.6515903,5.81081E-05,79.14862034,157,20,1,0,54218.76126,999.9714516,841.1757513,0.841199766,0.161915549,6,0.5,1: Needles,2,FALSE,1750697876,404.536871,404.9793548,15.62610645,14.97849677,402.281871,15.51910645,799.8827097,101.420129,0.099418203,23.4954129,22.56397097,999.9,0,0,9991.696452,0,0.00152894,-0.462344226,410.9456452,411.1377097,0.664968516,404.9793548,14.97849677,1.586562581,1.51912129,13.82890968,13.16198065,999.9714516,0.96000529,0.039994935,0,2.917258065,0,5029.152903,7946.709355,38.17312903,41.25596774,39.60258065,41.032,38.16906452,959.9780645,39.99096774,0,1750697900,0,1750697903,9:58:22,1750697903,1750697902,12,0.02,0.002,2.255,0.107,405,15,0.37,0.14,-0.465658049,0.124334613,0.031023195,0,0.657199756,0.120534983,0.017037002,0,0,2,0/2,3.44823,2.78053,0.0980289,0.0984707,0.0884804,0.0854841,27311.7,31059.6,29402.3,35029.4,30988.8,39781.1,36191.6,46387.2,2.3059,2.31023,0.082843,0,21.2213,999.9,65.9,23.3,18.6575,61.6082,26.1098,2,-0.478908,0,20.2944,5.21235,11.968,4.99185,3.272,2719.1,9999,9999,999.9,4.97262,1.86249,1.86417,1.86264,1.86264,1.86325,1.85974,1.86253,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.255,0.107,2.518079665,-0.001033731,9.12024E-07,-2.25E-10,-0.026466645,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,0.6,0.5,1.26221,2.36938,2.34741,2.76245,2.39868,2.25708,28.6269,14.0182,18,615.279,672.093,22.5161,21.2149,29.9995,21.1234,21.0783,25.3056,24.4887,58.2512,-999.9,405,14.9805,100.947,101.269
14,high,heat,06pre,4.785665529,4.360951735,0.185900876,14,1750698075,3211.4,20250623 10:01:14,10:01:14,15,1750698067,0.002532072,2.532072339,5.467517579,400.1132581,354.3973522,35.97786518,40.61887248,0.233072129,3,0.223459473,0.140492793,161.9331907,23.4290868,22.13642581,2.675665159,54.48609137,1.549272536,2.843427556,1.126392623,-111.6643901,162.0542547,11.1565471,223.4796024,5.467517579,2.532072339,5.267807695,410.5207146,406.4404667,0.022054146,66.96470166,2.532057831,13.43808519,15.30357818,0.001075643,79.12696819,171,21,1,0,54313.73759,1000.106065,841.2892304,0.841200009,0.161916017,6,0.5,1: Needles,2,FALSE,1750698067,400.1132581,404.9734516,15.26099677,13.39103226,397.9192581,15.14632581,800.0463226,101.4183548,0.100081919,23.13839355,22.13642581,999.9,0,0,9997.560645,0,0.00152894,-4.797439677,406.3778065,410.470129,1.869972258,404.9734516,13.39103226,1.547744839,1.358095806,13.44812903,11.45756774,1000.106065,0.959999484,0.04000079,0,2.465322581,0,4970.226129,7947.757742,39.37880645,41.87667742,40.66287097,41.89903226,39.20154839,960.1009677,40.00451613,0,1750698091,0,1750698095,10:01:34,1750698095,1750697902,13,-0.06,0.002,2.194,0.107,405,15,0.37,0.14,-4.789860732,-0.120859652,0.027659576,0,1.898265122,-0.488447456,0.057315333,0,0,2,0/2,3.44749,2.78023,0.0973001,0.0985259,0.087117,0.0790069,27348.1,31073,29416.8,35045.2,31052,40084.3,36210.9,46411.4,2.28622,2.31187,0.0686571,0,21.0168,999.9,65.8,23.5,18.857,61.1982,26.3221,2,-0.500699,0,20.2921,5.21654,11.968,4.9921,3.27198,2725.1,9999,9999,999.9,4.9726,1.86248,1.86417,1.86263,1.86265,1.86325,1.85974,1.86255,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.194,0.116,2.537937669,-0.001033731,9.12024E-07,-2.25E-10,-0.024051888,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.9,2.9,1.26099,2.3645,2.34741,2.76123,2.39868,2.28394,28.6479,14.0007,18,598.458,669.26,22.3297,20.884,29.9995,20.8101,20.7695,25.2854,31.8682,56.633,-999.9,405,13.5451,100.999,101.319
15,high,heat,06pre,3.753982301,2.955949329,0.132811779,15,1750698214,3351,20250623 10:03:34,10:03:34,15,1750698206,0.002426886,2.426885696,4.724501756,400.7218387,356.7550054,36.21645339,40.67980428,0.212273424,3,0.204268147,0.128361681,161.9150276,23.3971413,22.43748387,2.725136932,54.5076891,1.544396513,2.833355327,1.18074042,-107.0256592,103.8720765,7.159808788,165.9212537,4.724501756,2.426885696,4.695830495,410.4650684,406.9056424,-0.003001336,66.96109728,2.39900728,13.4357727,15.20753394,3.09632E-05,79.17885907,162,20,1,0,54339.7262,999.9873548,841.1899199,0.841200557,0.161917075,6,0.5,1: Needles,2,FALSE,1750698206,400.7218387,404.9945806,15.21328387,13.42081613,398.5268387,15.10010323,800.0026129,101.4162581,0.100056613,23.07971613,22.43748387,999.9,0,0,10000.69742,0,0.00152894,-4.27166,406.9134839,410.5039355,1.792466452,404.9945806,13.42081613,1.542876452,1.361090323,13.39980645,11.49095161,999.9873548,0.959982194,0.040017703,0,1.895806452,0,8517.653871,7946.754516,36.48564516,38.92922581,37.95545161,37.60667742,36.50583871,959.9693548,40.01806452,0,1750698231,0,1750698231,10:03:51,1750698231,1750697902,14,0.001,0.002,2.195,0.107,405,15,0.23,0.14,-4.27613725,0.150552608,0.029818908,0,1.803087,-0.228010582,0.022085873,0,0,2,0/2,3.44735,2.78033,0.0974418,0.0985657,0.0867585,0.0791349,27349,31075.9,29421.8,35049.4,31070.2,40084.6,36217.9,46418.5,2.305,2.31313,0.0979081,0,20.8508,999.9,65.7,23.6,18.9385,61.2273,26.4263,2,-0.509858,0,20.2943,5.21325,11.968,4.99135,3.27173,2729.6,9999,9999,999.9,4.97259,1.86247,1.86417,1.86264,1.86264,1.86325,1.85974,1.86251,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.195,0.113,2.477466291,-0.001033731,9.12024E-07,-2.25E-10,-0.024051888,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2,5.2,1.26099,2.37671,2.34863,2.76001,2.39868,2.26807,28.6269,13.9832,18,609.138,668.168,22.1551,20.7265,30.0001,20.6485,20.614,25.2914,31.9506,54.3735,-999.9,405,13.568,101.017,101.333
16,high,heat,06pre,4.511938873,5.638757063,0.123677792,16,1750698403,3539.5,20250623 10:06:42,10:06:42,15,1750698395,0.001995735,1.995734585,7.498448745,398.7373333,316.7645378,32.15822938,40.48018354,0.164467377,3,0.159617483,0.100184758,161.9116637,23.56084057,22.80539,2.786678982,54.33137106,1.544415521,2.842585216,1.242263461,-88.01189518,53.06612072,3.66562511,130.6315143,7.498448745,1.995734585,7.478032859,410.6352164,404.9486121,1.26737E-05,66.96061104,2.035772753,13.79224519,15.27096182,0.00607883,79.18390084,131,16,1,0,54359.83262,999.9773,841.1805624,0.841199658,0.161915339,6,0.5,1: Needles,2,FALSE,1750698395,398.7373333,404.9579,15.21278,13.73877333,396.5813333,15.09960667,800.0129,101.4210333,0.099893233,23.13349333,22.80539,999.9,0,0,10005.95933,0,0.00152894,-6.178737333,404.9394667,410.5990667,1.474012667,404.9579,13.73877333,1.542894333,1.393398,13.39993667,11.84588667,999.9773,0.960012167,0.039988037,0,2.390666667,0,8490.029667,7946.776333,38.00816667,40.75403333,39.34976667,40.19976667,37.91013333,959.9893333,39.98766667,0,1750698420,0,1750698420,10:06:59,1750698420,1750697902,15,-0.039,0.002,2.156,0.107,405,15,0.24,0.14,-6.176857,-0.083686829,0.02634259,1,1.4960305,-0.355601651,0.039766019,0,1,2,2-Jan,3.44761,2.7805,0.0970948,0.0985902,0.0870359,0.0805531,27357.7,31072.9,29419.9,35046.9,31059.1,40019.9,36216.3,46415.3,2.35928,2.3116,0.101883,0,21.1503,999.9,65.5,23.8,19.1091,61.5073,26.4383,2,-0.507691,0,20.2946,5.21519,11.968,4.9919,3.27198,2735.3,9999,9999,999.9,4.97262,1.86249,1.86418,1.86264,1.86265,1.86325,1.85974,1.86254,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.156,0.115,2.478390344,-0.001033731,9.12024E-07,-2.25E-10,-0.024051888,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.9,8.4,1.26221,2.37915,2.34863,2.76245,2.39868,2.2876,28.7323,13.9569,18,646.216,666.402,22.129,20.743,30.0001,20.6187,20.5752,25.3062,31.0562,51.3579,-999.9,405,13.8672,101.012,101.326
17,high,heat,06pre,4.72193574,4.858725955,0.095954888,17,1750698590,3727,20250623 10:09:50,10:09:50,15,1750698582,0.00149443,1.494429853,6.173814582,399.9173333,310.2387474,31.49559643,40.59981238,0.121926549,3,0.119239029,0.074760922,161.9157467,23.71439153,22.91125333,2.804611198,54.7802834,1.559597019,2.847004291,1.245014179,-65.90435653,40.0997456,2.771799398,138.8829352,6.173814582,1.494429853,6.109929832,410.8248885,406.180697,-0.001300877,66.9611422,1.542044031,14.25521653,15.39411818,-4.58E-05,79.17745578,235,29,1,0,54347.40819,1000.000467,841.2002222,0.84119983,0.161915671,6,0.5,1: Needles,2,FALSE,1750698582,399.9173333,404.9958667,15.36238333,14.25879333,397.7993333,15.28038333,800.0100667,101.4205667,0.099945187,23.15918667,22.91125333,999.9,0,0,10004.52767,0,0.00152894,-5.038463,406.2129333,410.8542667,1.140584,404.9958667,14.25879333,1.561813667,1.446134,13.58710333,12.41021333,1000.000467,0.960005433,0.0399943,0,1.327,0,6352.347,7946.937667,39.23313333,41.6124,40.504,41.4958,39.02893333,960.006,39.99433333,0,1750698607,0,1750698610,10:10:09,1750698610,1750698609,16,-0.038,-0.003,2.118,0.082,405,14,0.32,0.04,-5.045766829,0.162254425,0.027836284,0,1.138239268,0.036413728,0.004220898,1,1,2,2-Jan,3.44783,2.78064,0.0973288,0.0986039,0.0875396,0.0825285,27351.8,31073.9,29421,35048.5,31043.5,39935.7,36218.5,46417.8,2.1736,2.31288,0.109181,0,21.1369,999.9,65,23.9,19.0801,61.4873,26.4744,2,-0.510899,0,20.2946,5.2131,11.968,4.99185,3.2718,2741.3,9999,9999,999.9,4.97263,1.86249,1.86423,1.86264,1.86268,1.86325,1.85974,1.86257,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.118,0.082,2.439228232,-0.001033731,9.12024E-07,-2.25E-10,-0.024051888,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.8,11.5,1.26221,2.37915,2.34741,2.76001,2.39868,2.27051,28.8379,13.9306,18,525.108,666.692,22.1154,20.6963,30,20.5727,20.5203,25.3221,28.7467,49.1266,-999.9,405,14.2316,101.017,101.331
18,high,heat,06pre,4.744751381,5.636899555,0.078652472,18,1750698763,3899.5,20250623 10:12:42,10:12:42,15,1750698755,0.001162567,1.162567145,7.128170607,399.2649032,276.3718271,28.05994458,40.5372399,0.099460392,3,0.097664168,0.061198787,161.9214688,23.65697335,22.3540129,2.711340899,54.13357431,1.52799163,2.822632071,1.18334927,-51.26921108,107.2361853,7.386217073,225.2746601,7.128170607,1.162567145,7.128871351,410.8489564,405.4261636,-0.000222246,66.96205215,1.264411945,14.27619919,15.16188788,0.01183217,79.16710173,404,50,1,0,54362.32172,1000.036484,841.230463,0.841199773,0.161915561,6,0.5,1: Needles,2,FALSE,1750698755,399.2649032,404.9590968,15.04970323,14.19090968,397.1649032,14.96470323,800.0089355,101.4296452,0.100039958,23.01704516,22.3540129,999.9,0,0,10001.44871,0,0.00152894,-5.673907419,405.3947419,410.7885484,0.879881548,404.9590968,14.19090968,1.528621613,1.439376129,13.25739677,12.33869677,1000.036484,0.960007161,0.039992835,0,1.637903226,0,6175.538387,7947.233548,38.08645161,39.58445161,39.37677419,38.9816129,37.99574194,960.0422581,39.99387097,0,1750698780,0,1750698784,10:13:03,1750698779,1750698784,17,-0.018,0.003,2.1,0.085,405,14,0.34,0.13,-5.67473725,-0.023030206,0.022481432,1,0.92492405,-0.757597328,0.080651659,0,1,2,2-Jan,3.44789,2.78078,0.0972536,0.0986462,0.0866493,0.0826639,27361.5,31081.2,29428.6,35057.7,31083.1,39941,36228.9,46431.1,1.82418,2.31453,0.0993013,0,20.7411,999.9,64.4,24,19.0132,61.7773,26.5264,2,-0.520793,0,20.2924,5.21594,11.968,4.99165,3.27175,2746.9,9999,9999,999.9,4.97265,1.86249,1.86417,1.86264,1.86265,1.86325,1.85974,1.86259,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.1,0.085,2.401010854,-0.001033731,9.12024E-07,-2.25E-10,-0.026850357,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.5,2.6,1.26343,2.37671,2.34741,2.75757,2.39868,2.24976,28.7745,13.8956,18,347.359,666.237,21.9523,20.5525,29.9998,20.4463,20.3883,25.3308,28.4161,46.8836,-999.9,405,14.3565,101.045,101.359
19,high,heat,06pre,5.105887427,6.756456503,0.288023237,19,1750698940,4076.5,20250623 10:15:39,10:15:39,15,1750698932,0.003568514,3.568513539,7.939606895,397.9726452,351.7719241,35.7144866,40.40512539,0.338460149,3,0.31858715,0.200805171,161.9174186,22.86220645,21.91629032,2.639990352,54.66319488,1.526108362,2.791838943,1.11388199,-157.3714471,148.7360777,10.21253113,163.4945804,7.939606895,3.568513539,8.17378493,410.0821947,403.8776545,-0.000853262,66.96225957,3.578393852,12.39276161,15.03653455,-6.02E-05,79.1648974,32,4,1,0,54361.25075,1000.007935,841.2067446,0.841200069,0.161916134,6,0.5,1: Needles,2,FALSE,1750698932,397.9726452,404.9927097,15.03149355,12.39525161,395.7616452,14.92412258,799.9736452,101.4274839,0.099909745,22.8359129,21.91629032,999.9,0,0,9995.085161,0,0.00152894,-7.127990323,403.9365161,410.0756452,2.636249355,404.9927097,12.39525161,1.524605806,1.257219032,13.21719355,10.29691613,1000.007935,0.959996452,0.04000331,0,-0.518548387,0,6539.552581,7946.969677,37.38887097,39.74774194,38.7256129,38.90296774,37.25580645,960.0041935,40.00258065,0,1750698957,0,1750698959,10:15:58,1750698959,1750698784,18,0.111,0.003,2.211,0.085,405,14,0.33,0.13,-7.1079915,-0.500576961,0.054342181,0,2.64135225,-0.025631482,0.013822105,1,1,2,2-Jan,3.44688,2.78097,0.0970235,0.0986733,0.0861455,0.0744687,27376.5,31088.2,29436.6,35065.8,31109.7,40310.2,36240,46444.1,2.52052,2.3134,0.0802763,0,20.6102,999.9,63.8,24.1,18.9504,61.6873,26.6667,2,-0.533521,0,20.2946,5.21549,11.968,4.9916,3.27198,2752.5,9999,9999,999.9,4.9726,1.86249,1.86418,1.86264,1.86264,1.86325,1.85974,1.86259,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.211,0.1075,2.383274935,-0.001033731,9.12024E-07,-2.25E-10,-0.024272831,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.7,2.6,1.26221,2.37549,2.34741,2.75391,2.39868,2.27417,28.6901,13.8869,18,763.48,662.983,21.8511,20.3567,29.9999,20.2565,20.2157,25.3027,36.5205,43.8439,-999.9,405,12.4385,101.074,101.385
20,mod,heat,06pre,4.954196127,2.870667299,0.273781131,20,1750699090,4227,20250623 10:18:10,10:18:10,15,1750699082,0.003655622,3.655621523,3.476649562,401.2712667,376.3981383,38.21544798,40.74079984,0.331574839,3,0.312477688,0.196922639,161.9175004,22.67035909,22.07428667,2.665552501,54.36162323,1.502157462,2.763268227,1.163395039,-161.2129092,95.74717288,6.573804053,103.0255682,3.476649562,3.655621523,3.451215719,409.9842951,407.3328667,0.009101756,66.96036842,3.68330635,12.11366972,14.83099333,0.001002825,79.18565827,114,14,1,0,54442.38792,1000.013033,841.2106476,0.841199684,0.16191539,6,0.5,1: Needles,2,FALSE,1750699082,401.2712667,404.9788,14.79530667,12.09424667,399.0272667,14.69509667,800.0271333,101.4292667,0.100055837,22.66628333,22.07428667,999.9,0,0,10004.47167,0,0.00152894,-3.738443667,407.2659667,409.9366667,2.701066333,404.9788,12.09424667,1.500677333,1.226709667,12.97502,9.929653667,1000.013033,0.960011267,0.03998848,0,0.613,0,5929.680667,7947.063333,38.40806667,40.69133333,39.6622,40.5164,38.2164,960.0233333,39.99,0,1750699107,0,1750699107,10:18:27,1750699107,1750698784,19,0.032,0.003,2.244,0.085,405,14,0.41,0.13,-3.73646125,-0.095469906,0.016106097,1,2.71757875,-0.219949531,0.034622876,0,1,2,2-Jan,3.44676,2.7802,0.0976736,0.0986911,0.0853039,0.0732519,27357.4,31088.7,29437,35066.8,31139.5,40365,36240.8,46445.9,2.39587,2.31253,0.0979975,0,20.4865,999.9,63.2,24.1,18.7749,61.7373,26.6707,2,-0.536494,0,20.2938,5.21115,11.968,4.9908,3.27128,2757,9999,9999,999.9,4.9726,1.86249,1.86417,1.86264,1.86264,1.86325,1.85974,1.86252,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.244,0.1013,2.494571231,-0.001033731,9.12024E-07,-2.25E-10,-0.024272831,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,2.2,5.1,1.26221,2.38159,2.34741,2.75513,2.39868,2.24976,28.6901,13.8518,18,666.868,661.301,21.7314,20.2846,30.0003,20.1828,20.1438,25.3006,36.7102,40.4701,-999.9,405,12.2724,101.076,101.389
21,mod,heat,06pre,4.632792038,-9.108663542,0.23338166,21,1750699298,4434.5,20250623 10:21:37,10:21:37,15,1750699290,0.002499533,2.499533269,-11.79676981,413.0765,472.3672922,47.93271065,41.91627294,0.302256166,3,0.286299692,0.180300706,161.9250105,23.25103391,19.9865,2.344652058,52.47698739,1.475416331,2.811549223,0.869235727,-110.2294172,479.6367339,32.63122444,563.9635517,-11.79676981,2.499533269,-11.90962306,410.1862735,419.2399212,-0.001860904,66.95944774,2.508399782,12.68888051,14.54284606,3.0147E-06,79.1963657,802,100,1,0,54357.16618,1000.058033,841.2486176,0.8411998,0.161915614,6,0.5,1: Needles,2,FALSE,1750699290,413.0765,405.0031333,14.53993333,12.69250333,410.8715,14.44731,799.9838333,101.4359667,0.03742372,22.95205333,19.9865,999.9,0,0,9997.521,0,0.00152894,8.109271,419.2077,410.2098333,1.847436333,405.0031333,12.69250333,1.474872667,1.287476,12.71014,10.65343667,1000.058033,0.960007,0.03999291,0,0.449833333,0,5460.463667,7947.399,38.6706,40.5977,39.99973333,40.39766667,38.48516667,960.0626667,39.99566667,0,1750699314,0,1750699320,10:21:59,1750699320,1750698784,20,-0.039,0.003,2.205,0.085,405,14,0.16,0.13,8.101371,0.38991985,0.058727739,0,1.8450225,0.049691707,0.005253344,1,1,2,2-Jan,3.44707,2.71799,0.0997759,0.0986627,0.0840328,0.0757942,27281,31075.7,29424,35052,31169.9,40236.1,36224.3,46425.2,0.288,2.3094,-0.0477135,0,20.8781,999.9,62.3,24.2,18.6168,61.1073,22.1595,2,-0.518374,0,20.2926,5.21609,11.968,4.992,3.27192,2763.6,9999,9999,999.9,4.97261,1.86249,1.86419,1.86264,1.86267,1.86325,1.85974,1.86261,0,0,0,0,11111111,oooooooo,on,on,on,on,0,100,100,2.205,0.0927,2.527163309,-0.001033731,9.12024E-07,-2.25E-10,-0.024272831,-0.018148581,0.00209196,-1.91E-05,2,2210,1,26,3.2,8.6,1.26221,2.37793,2.34741,2.75513,2.39868,2.24976,28.8168,13.8168,18,-1.96214,661.07,21.8333,20.5229,30.0005,20.5532,20.3126,25.3176,34.1809,36.3522,-999.9,405,12.7503,101.031,101.345
